30	1.130259	6.130259	11.130259	16.130259	21.130259	26.277119	50.846425	62.004469	47.837874	46.131237
31	1.450436	6.450436	11.450436	16.450436	21.450436	26.820870	51.637729	61.227033	47.117481	46.450229
32	1.303818	6.303818	11.303818	16.303818	21.303818	26.819609	51.994431	60.789284	46.551246	46.302477
33	0.737237	5.737237	10.737237	15.737237	20.737237	26.273512	51.513475	61.227851	46.884667	45.735158
34	0.067205	5.067205	10.067205	15.067205	20.067204	25.496669	50.737848	62.010913	47.680163	45.069397
35	0.850663	5.850663	10.850663	15.850663	20.850663	25.902213	50.593492	62.224699	48.013906	45.852300
36	1.360839	6.360839	11.360839	16.360839	21.360839	26.629194	51.259213	61.629352	47.554166	46.361415
37	1.433228	6.433228	11.433228	16.433228	21.433228	26.894919	51.925418	60.908738	46.781008	46.432554
38	1.044160	6.044160	11.044160	16.044160	21.044160	26.585759	51.826223	60.929370	46.638345	46.042428
39	0.318542	5.318542	10.318542	15.318542	20.318542	25.835845	51.071136	61.669054	47.328343	45.316267
40	0.510245	5.510245	10.510245	15.510245	20.510245	25.540547	50.536299	62.245396	47.983828	45.512375
41	1.175408	6.175408	11.175408	16.175408	21.175408	26.333419	50.877484	62.001231	47.907554	46.176739
42	1.462622	6.462622	11.462622	16.462622	21.462622	26.843730	51.672095	61.214425	47.181712	46.462738
43	1.279091	6.279091	11.279091	16.279091	21.279091	26.799342	51.982130	60.809575	46.619492	46.277939
44	0.683527	5.683527	10.683527	15.683527	20.683527	26.217930	51.457655	61.283998	46.962629	45.681442
45	0.132632	5.132632	10.132632	15.132632	20.132632	25.460691	50.692179	62.062909	47.762151	45.135024
46	0.906754	5.906754	10.906754	15.906754	20.906754	25.964242	50.602741	62.239458	48.091750	45.908725
47	1.389529	6.389529	11.389529	16.389529	21.389529	26.669934	51.300012	61.616134	47.624597	46.390468
48	1.425257	6.425257	11.425257	16.425257	21.425257	26.894731	51.938448	60.910154	46.850151	46.424862
49	1.002064	6.002064	11.002064	16.002064	21.002064	26.544297	51.786302	60.972348	46.716200	46.000437
50	0.255844	5.255844	10.255844	15.255844	20.255844	25.773715	51.012382	61.729666	47.414147	45.253465
51	0.573378	5.573378	10.573378	15.573378	20.573378	25.587971	50.517804	62.280484	48.069159	45.575790
52	1.218652	6.218652	11.218652	16.218652	21.218652	26.388230	50.910415	61.997988	47.985817	46.220357
53	1.472039	6.472039	11.472039	16.472039	21.472039	26.863608	51.704626	61.203720	47.254264	46.472503
54	1.251620	6.251620	11.251620	16.251620	21.251620	26.775922	51.966235	60.833199	46.696571	46.250682
55	0.627981	5.627981	10.627981	15.627981	20.627981	26.160402	51.400155	61.342536	47.049963	45.625905
56	0.198394	5.198394	10.198394	15.198394	20.198394	25.435436	50.648589	62.115281	47.853425	45.200988
57	0.961571	5.961571	10.961571	15.961571	20.961571	26.026444	50.615034	62.253817	48.178317	45.963892
58	1.415743	6.415743	11.415743	16.415743	21.415744	26.708187	51.340713	61.603780	47.703214	46.417075
59	1.414406	6.414406	11.414406	16.414406	21.414406	26.891310	51.948275	60.914449	46.927629	46.414321
60	0.957610	5.957610	10.957610	15.957610	20.957610	26.500107	51.743366	61.018447	46.803070	45.956112
61	0.192069	5.192069	10.192069	15.192069	20.192069	25.712079	50.953980	61.791575	47.509207	45.189597
62	0.635959	5.635959	10.635959	15.635959	20.635959	25.641038	50.502511	62.315276	48.163364	45.638664
63	1.259891	6.259891	11.259891	16.259891	21.259891	26.441371	50.945032	61.994764	48.072310	46.261997
64	1.478642	6.478642	11.478642	16.478642	21.478642	26.880438	51.735124	61.194990	47.334793	46.479490
65	1.221432	6.221432	11.221432	16.221432	21.221432	26.749374	51.946745	60.860152	46.782170	46.220740
66	0.570689	5.570689	10.570689	15.570689	20.570689	26.101093	51.341177	61.403367	47.146370	45.568643
67	0.264369	5.264369	10.264369	15.264369	20.264369	25.423208	50.607267	62.167930	47.953667	45.267165
68	1.014996	6.014996	11.014996	16.014996	21.014996	26.088436	50.630288	62.267757	48.273260	46.017689
69	1.439410	6.439410	11.439410	16.439410	21.439410	26.743844	51.381086	61.592352	47.789662	46.441168
70	1.400669	6.400669	11.400669	16.400669	21.400669	26.884639	51.954791	60.921671	47.013116	46.400933
71	0.910859	5.910859	10.910859	15.910859	20.910860	26.453268	51.697531	61.067605	46.898652	45.909522
72	0.127328	5.127328	10.127328	15.127328	20.127328	25.651679	50.896166	61.854664	47.613215	45.124779
73	0.697864	5.697864	10.697864	15.697864	20.697864	25.698243	50.490481	62.349708	48.266109	45.700872
74	1.299029	6.299029	11.299029	16.299029	21.299029	26.492675	50.981134	61.991586	48.166677	46.301566
75	1.482393	6.482393	11.482393	16.482393	21.482393	26.894162	51.763399	61.188305	47.422958	46.483667
76	1.188559	6.188559	11.188559	16.188559	21.188559	26.719727	51.923671	60.890429	46.875976	46.188154
77	0.511743	5.511743	10.511743	15.511743	20.511743	26.040192	51.280931	61.466383	47.251544	45.509754
78	0.330434	5.330434	10.330434	15.330434	20.330434	25.425416	50.568396	62.220754	48.062554	45.333429
79	1.066918	6.066918	11.066918	16.066918	21.066918	26.149893	50.648407	62.281258	48.376228	46.070003
80	1.460460	6.460460	11.460460	16.460460	21.460461	26.776806	51.420899	61.581911	47.883591	46.462686
81	1.384045	6.384045	11.384045	16.384045	21.384045	26.874706	51.957901	60.931861	47.106287	46.384706
82	0.861881	5.861881	10.861881	15.861881	20.861881	26.403867	51.648929	61.119753	47.002640	45.860745
83	0.061734	5.061734	10.061734	15.061734	20.061735	25.593503	50.839177	61.918817	47.725856	45.059146
84	0.758970	5.758970	10.758970	15.758970	20.758970	25.758391	50.481756	62.383716	48.377050	45.762289
85	1.335972	6.335972	11.335972	16.335972	21.335972	26.541986	51.018517	61.988485	48.268564	46.338974
86	1.483259	6.483259	11.483259	16.483259	21.483259	26.904727	51.789268	61.183734	47.518424	46.485009
87	1.153037	6.153037	11.153037	16.153037	21.153038	26.687018	51.897039	60.924016	46.977680	46.152970
88	0.451238	5.451238	10.451238	15.451238	20.451238	25.977920	51.219634	61.531476	47.365176	45.449343
89	0.396465	5.396465	10.396465	15.396465	20.396465	25.442017	50.532144	62.273654	48.179754	45.399650
90	1.117222	6.117222	11.117222	16.117222	21.117222	26.210530	50.669276	62.294308	48.486869	46.120722
91	1.478831	6.478831	11.478831	16.478831	21.478831	26.806977	51.459925	61.572521	47.984657	46.481569
92	1.364539	6.364539	11.364539	16.364539	21.364539	26.861506	51.957521	60.945059	47.206828	46.365654
93	0.810745	5.810745	10.810745	15.810745	20.810746	26.352000	51.597703	61.174818	47.114725	45.809860
94	0.004596	5.004596	10.004596	15.004596	20.004596	25.538890	50.783249	61.983915	47.846808	45.007684
95	0.819155	5.819155	10.819155	15.819155	20.819155	25.820546	50.476361	62.417239	48.495845	45.822790
96	1.370629	6.370629	11.370629	16.370629	21.370630	26.589160	51.056965	61.985492	48.377620	46.374132
97	1.481210	6.481210	11.481210	16.481210	21.481211	26.912088	51.812558	61.181343	47.620865	46.483493
98	1.114911	6.114911	11.114911	16.114911	21.114911	26.651293	51.866886	60.960893	47.086976	46.115242
99	0.389276	5.389276	10.389276	15.389276	20.389276	25.914537	51.157512	61.598534	47.486954	45.387521
100	0.462336	5.462336	10.462336	15.462336	20.462336	25.471565	50.498672	62.326531	48.304934	45.465698
101	1.165800	6.165800	11.165800	16.165800	21.165800	26.270098	50.692767	62.306893	48.604835	46.169734
102	1.494461	6.494461	11.494461	16.494461	21.494461	26.834270	51.497936	61.564246	48.092521	46.497763
103	1.342161	6.342161	11.342161	16.342161	21.342161	26.845040	51.953582	60.961298	47.314429	46.343794
104	0.757530	5.757530	10.757530	15.757530	20.757530	26.297775	51.544006	61.232721	47.234605	45.756957
105	0.071544	5.071544	10.071544	15.071544	20.071544	25.489642	50.728614	62.049837	47.975750	45.074268
106	0.878295	5.878295	10.878295	15.878295	20.878295	25.883969	50.474304	62.450219	48.622151	45.882246
107	1.402915	6.402915	11.402915	16.402915	21.402915	26.634062	51.096258	61.982644	48.493503	46.406956
108	1.476225	6.476225	11.476225	16.476225	21.476225	26.916203	51.833103	61.181197	47.729965	46.479104
109	1.074226	6.074226	11.074226	16.074226	21.074226	26.612600	51.833267	61.001035	47.203567	46.075027
110	0.325958	5.325958	10.325958	15.325958	20.325958	25.850363	51.094796	61.667439	47.616566	45.324404
111	0.527923	5.527923	10.527923	15.527923	20.527923	25.511803	50.468121	62.379288	48.437761	45.531437
112	1.212543	6.212543	11.212543	16.212543	21.212543	26.328372	50.718734	62.319004	48.729781	46.216929
113	1.507295	6.507295	11.507295	16.507295	21.507295	26.858605	51.534709	61.557150	48.206859	46.511215
114	1.316925	6.316925	11.316925	16.316925	21.316925	26.825316	51.946026	60.980606	47.428794	46.319153
115	0.702315	5.702315	10.702315	15.702315	20.702315	26.241312	51.488007	61.293377	47.361980	45.702128
116	0.138989	5.138989	10.138989	15.138989	20.138989	25.448120	50.675501	62.116465	48.112360	45.141651
117	0.936269	5.936269	10.936269	15.936269	20.936268	25.948073	50.475573	62.482599	48.755628	45.940529
118	1.432745	6.432745	11.432745	16.432745	21.432745	26.676565	51.136169	61.979976	48.615879	46.437360
119	1.468283	6.468283	11.468283	16.468283	21.468283	26.917040	51.850748	61.183360	47.845419	46.471828
120	1.031035	6.031035	11.031035	16.031035	21.031035	26.570999	51.796247	61.044408	47.327163	46.032390
121	0.261392	5.261392	10.261392	15.261392	20.261392	25.785792	51.031720	61.738074	47.753703	45.260116
122	0.593098	5.593098	10.593098	15.593098	20.593097	25.560334	50.440624	62.431828	48.577905	45.596730
123	1.257345	6.257345	11.257345	16.257345	21.257345	26.385152	50.747021	62.330636	48.861370	46.262195
124	1.517283	6.517283	11.517283	16.517283	21.517283	26.879906	51.570022	61.551300	48.327356	46.521876
125	1.288852	6.288852	11.288852	16.288852	21.288853	26.802347	51.934807	61.003008	47.549639	46.291758
126	0.645185	5.645185	10.645185	15.645185	20.645185	26.182745	51.429883	61.356695	47.496554	45.645472
127	0.206810	5.206810	10.206810	15.206810	20.206810	25.417177	50.624134	62.183675	48.256320	45.209360
128	0.992956	5.992956	10.992956	15.992956	20.992956	26.012379	50.480141	62.514326	48.895942	45.997509
129	1.460040	6.460040	11.460040	16.460040	21.460040	26.716549	51.176467	61.977530	48.744423	46.465264
130	1.457371	6.457371	11.457371	16.457371	21.457371	26.914570	51.865347	61.187892	47.966939	46.461659
131	0.985396	5.985396	10.985396	15.985396	20.985396	26.526555	51.755907	61.090976	47.457484	45.987399
132	0.195687	5.195687	10.195687	15.195687	20.195687	25.721332	50.968527	61.810314	47.898061	45.194788
133	0.657733	5.657733	10.657733	15.657733	20.657733	25.615036	50.416295	62.484056	48.725040	45.661439
134	1.300102	6.300102	11.300102	16.300102	21.300102	26.440250	50.777455	62.341786	48.999275	46.305424
135	1.524378	6.524378	11.524378	16.524378	21.524378	26.898104	51.603660	61.546763	48.453711	46.529702
136	1.257968	6.257968	11.257968	16.257968	21.257969	26.776153	51.919896	61.028522	47.676688	46.261644
137	0.586231	5.586231	10.586231	15.586231	20.586231	26.122224	51.369822	61.422580	47.638042	45.587093
138	0.274880	5.274880	10.274880	15.274880	20.274880	25.399737	50.574729	62.251347	48.407314	45.277248
139	1.048236	6.048236	11.048236	16.048236	21.048236	26.076492	50.487958	62.545348	49.042766	46.053056
140	1.484723	6.484723	11.484723	16.484723	21.484723	26.753904	51.216918	61.975348	48.878823	46.490586
141	1.443482	6.443482	11.443482	16.443482	21.443482	26.908772	51.876767	61.194852	48.094246	46.448592
142	0.937372	5.937372	10.937372	15.937372	20.937372	26.479341	51.712340	61.140693	47.594260	45.940129
143	0.128957	5.128957	10.128957	15.128957	20.128958	25.657649	50.905460	61.884036	48.049343	45.128572
144	0.721703	5.721703	10.721703	15.721703	20.721703	25.674196	50.395234	62.535877	48.878844	45.725419
145	1.340715	6.340715	11.340715	16.340715	21.340715	26.493495	50.809855	62.352453	49.143177	46.346503
146	1.528538	6.528538	11.528538	16.528538	21.528538	26.913138	51.635413	61.543604	48.585635	46.534651
147	1.224304	6.224304	11.224304	16.224304	21.224304	26.746763	51.901275	61.057161	47.809683	46.228851
148	0.525545	5.525545	10.525545	15.525545	20.525545	26.059922	51.308024	61.490932	47.786166	45.527100
149	0.343075	5.343075	10.343075	15.343075	20.343075	25.397936	50.527497	62.319358	48.565036	45.345169
150	1.101993	6.101993	11.101993	16.101993	21.101993	26.140074	50.498961	62.575618	49.195782	46.107037
151	1.506722	6.506722	11.506722	16.506722	21.506722	26.788524	51.257285	61.973475	49.018782	46.513248
152	1.426613	6.426613	11.426613	16.426613	21.426613	26.899630	51.884884	61.204295	48.227078	46.432627
153	0.887029	5.887029	10.887029	15.887029	20.887029	26.429438	51.665656	61.193508	47.737233	45.890659
154	0.061318	5.061318	10.061318	15.061318	20.061318	25.595648	50.842764	61.959110	48.207258	45.061727
155	0.784879	5.784879	10.784879	15.784879	20.784879	25.736483	50.377522	62.587201	49.039007	45.788528
156	1.379086	6.379086	11.379086	16.379086	21.379086	26.544729	50.844026	62.362641	49.292770	46.385325
157	1.529727	6.529727	11.529727	16.529727	21.529727	26.924949	51.665077	61.541891	48.722857	46.536682
158	1.187895	6.187895	11.187895	16.187895	21.187895	26.714207	51.878942	61.088933	47.948377	46.193422
159	0.463225	5.463225	10.463225	15.463225	20.463225	25.996037	51.244697	61.561645	47.940656	45.465606
160	0.411267	5.411267	10.411267	15.411267	20.411267	25.412215	50.482638	62.387586	48.729184	45.412977
161	1.154109	6.154109	11.154109	16.154109	21.154109	26.202837	50.513066	62.605090	49.354682	46.159320
162	1.525969	6.525969	11.525969	16.525969	21.525969	26.820310	51.297332	61.971959	49.164014	46.533173
163	1.406765	6.406765	11.406765	16.406765	21.406765	26.887137	51.889587	61.216274	48.365188	46.413769
164	0.834440	5.834440	10.834440	15.834440	20.834440	26.376938	51.615973	61.249365	47.886155	45.839073
165	0.007112	5.007112	10.007112	15.007112	20.007112	25.536580	50.780686	62.035407	48.371523	45.009900
166	0.847135	5.847135	10.847135	15.847135	20.847135	25.800878	50.363224	62.637935	49.205224	45.850619
167	1.415119	6.415119	11.415119	16.415119	21.415119	26.593803	50.879763	62.372358	49.447760	46.421780
168	1.527914	6.527914	11.527914	16.527914	21.527914	26.933488	51.692455	61.541692	48.865117	46.535759
169	1.148784	6.148784	11.148784	16.148784	21.148784	26.678528	51.852906	61.123841	48.092534	46.155405
170	0.399373	5.399373	10.399373	15.399373	20.399373	25.930806	51.180057	61.634608	48.101252	45.402730
171	0.479327	5.479327	10.479327	15.479327	20.479327	25.441132	50.440342	62.455909	48.899468	45.480520
172	1.204470	6.204470	11.204470	16.204470	21.204470	26.264524	50.530173	62.633722	49.519169	46.209771
173	1.542401	6.542401	11.542401	16.542401	21.542401	26.849172	51.336819	61.970850	49.314247	46.550286
174	1.383947	6.383947	11.383947	16.383947	21.383947	26.871288	51.890775	61.230840	48.508341	46.392024
175	0.779682	5.779682	10.779682	15.779682	20.779682	26.321940	51.563427	61.308198	48.040791	45.785458
176	0.076212	5.076212	10.076212	15.076212	20.076212	25.482199	50.719475	62.112795	48.541865	45.075094
177	0.908344	5.908344	10.908344	15.908344	20.908344	25.866596	50.352388	62.687994	49.377203	45.911541
178	1.448725	6.448725	11.448725	16.448725	21.448725	26.640577	50.916852	62.381612	49.607865	46.455757
179	1.523072	6.523072	11.523072	16.523072	21.523072	26.938712	51.717358	61.543074	49.012173	46.531846
180	1.107017	6.107017	11.107017	16.107017	21.107017	26.639772	51.823192	61.161880	48.241936	46.114849
181	0.334093	5.334093	10.334093	15.334093	20.334093	25.864510	51.114332	61.709707	48.267706	45.338596
182	0.547126	5.547126	10.547126	15.547126	20.547126	25.482075	50.400788	62.524205	49.075605	45.547648
183	1.252963	6.252963	11.252963	16.252963	21.252963	26.324908	50.550165	62.661475	49.688956	46.258254
184	1.555959	6.555959	11.555959	16.555959	21.555959	26.875024	51.375511	61.970199	49.469225	46.564511
185	1.358172	6.358172	11.358172	16.358172	21.358172	26.852087	51.888364	61.248036	48.656319	46.367402
186	0.722835	5.722835	10.722835	15.722835	20.722836	26.264555	51.508164	61.369940	48.200914	45.729907
187	0.145858	5.145858	10.145858	15.145858	20.145858	25.434931	50.659375	62.191138	48.718020	45.143537
188	0.968380	5.968380	10.968380	15.968380	20.968380	25.933018	50.345041	62.737290	49.554661	45.971146
189	1.479814	6.479814	11.479814	16.479814	21.479814	26.684921	50.955073	62.390419	49.772817	46.487149
190	1.515179	6.515179	11.515179	16.515179	21.515179	26.940581	51.739607	61.546104	49.163795	46.524912
191	1.062646	6.062646	11.062646	16.062646	21.062646	26.597992	51.789840	61.203041	48.396372	46.071810
192	0.267494	5.267494	10.267494	15.267494	20.267494	25.797502	51.047753	61.786824	48.439777	45.273332
193	0.614533	5.614533	10.614533	15.614533	20.614533	25.532198	50.364144	62.592353	49.257323	45.614204
194	1.299478	6.299478	11.299478	16.299478	21.299478	26.383782	50.572910	62.688314	49.863773	46.304634
195	1.566588	6.566588	11.566588	16.566588	21.566588	26.897786	51.413172	61.970062	49.628706	46.575775
196	1.329459	6.329459	11.329459	16.329459	21.329459	26.829546	51.882278	61.267907	48.808916	46.339915
197	0.663987	5.663987	10.663987	15.663987	20.663987	26.204906	51.450344	61.434514	48.366311	45.672511
198	0.215924	5.215924	10.215924	15.215924	20.215924	25.397948	50.600629	62.270301	48.899734	45.212318
199	1.027119	6.027119	11.027119	16.027119	21.027119	25.999650	50.341194	62.785740	49.737327	46.029280
200	1.508304	6.508304	11.508304	16.508304	21.508304	26.726711	50.994196	62.398796	49.942364	46.515846
201	1.504219	6.504219	11.504219	16.504219	21.504219	26.939064	51.759029	61.550848	49.319770	46.514924
202	1.015728	6.015728	11.015728	16.015728	21.015728	26.553251	51.752902	61.247308	48.555647	46.026344
203	0.199688	5.199688	10.199688	15.199688	20.199688	25.730227	50.980562	61.865833	48.617236	45.207074
204	0.681417	5.681417	10.681417	15.681417	20.681417	25.589016	50.330561	62.660233	49.444361	45.680031
205	1.343907	6.343907	11.343907	16.343907	21.343907	26.440956	50.598258	62.714207	50.043357	46.348773
206	1.574238	6.574238	11.574238	16.574238	21.574238	26.917385	51.449571	61.970495	49.792461	46.584006
207	1.297832	6.297832	11.297832	16.297832	21.297832	26.803680	51.872458	61.290491	48.965940	46.309577
208	0.603227	5.603227	10.603227	15.603227	20.603228	26.143134	51.390137	61.501838	48.536778	45.613369
209	0.286284	5.286284	10.286284	15.286284	20.286284	25.374864	50.543478	62.350147	49.086763	45.281203
210	1.084435	6.084435	11.084435	16.084435	21.084435	26.066084	50.340837	62.833264	49.924941	46.085789
211	1.534114	6.534114	11.534114	16.534114	21.534114	26.765832	51.033987	62.406762	50.116264	46.541739
212	1.490182	6.490182	11.490182	16.490182	21.490182	26.934136	51.775465	61.557372	49.479898	46.501852
213	0.966326	5.966326	10.966326	15.966326	20.966326	26.505615	51.712447	61.294659	48.719578	45.978508
214	0.130791	5.130791	10.130791	15.130791	20.130791	25.663278	50.913002	61.946609	48.799865	45.139980
215	0.747647	5.747647	10.747647	15.747647	20.747647	25.650572	50.300178	62.727725	49.636467	45.744970
216	1.386146	6.386146	11.386146	16.386146	21.386146	26.496256	50.626047	62.739126	50.227462	46.390534
217	1.578864	6.578864	11.578864	16.578864	21.578864	26.933756	51.484479	61.971557	49.960279	46.589130
218	1.263320	6.263320	11.263320	16.263320	21.263320	26.774512	51.858856	61.315821	49.127214	46.276403
219	0.540651	5.540651	10.540651	15.540651	20.540651	26.079393	51.327729	61.571825	48.712125	45.552578
220	0.356806	5.356806	10.356806	15.356806	20.356806	25.368744	50.488155	62.430537	49.278874	45.350023
221	1.140208	6.140208	11.140208	16.140208	21.140208	26.131978	50.343941	62.879784	50.117257	46.140518
222	1.557167	6.557167	11.557167	16.557167	21.557167	26.802173	51.074207	62.414343	50.294293	46.564717
223	1.473063	6.473063	11.473063	16.473063	21.473063	26.925778	51.788762	61.565741	49.643994	46.485668
224	0.914506	5.914506	10.914506	15.914506	20.914507	26.455162	51.668555	61.345066	48.887992	45.928363
225	0.060921	5.060921	10.060921	15.060921	20.060921	25.597466	50.845324	62.029020	48.987453	45.072313
226	0.813091	5.813091	10.813091	15.813091	20.813091	25.715392	50.273118	62.794712	49.833404	45.808861
227	1.426091	6.426091	11.426091	16.426091	21.426091	26.549519	50.656101	62.763046	50.415855	46.429779
228	1.580426	6.580426	11.580426	16.580426	21.580426	26.946836	51.517673	61.973308	50.131960	46.591076
229	1.225959	6.225959	11.225959	16.225959	21.225959	26.742073	51.841439	61.343928	49.292571	46.240410
230	0.476356	5.476356	10.476356	15.476356	20.476356	26.013863	51.263313	61.644380	48.892167	45.490235
231	0.427361	5.427361	10.427361	15.427361	20.427361	25.380720	50.434888	62.511331	49.475845	45.418620
232	1.194315	6.194315	11.194315	16.194315	21.194315	26.197038	50.350460	62.925225	50.314039	46.193312
233	1.577391	6.577391	11.577391	16.577391	21.577391	26.835634	51.114615	62.421566	50.476238	46.584671
234	1.452861	6.452861	11.452861	16.452861	21.452861	26.913976	51.798782	61.576019	49.811885	46.466341
235	0.860342	5.860342	10.860342	15.860342	20.860342	26.401976	51.621323	61.398494	49.060728	45.875970
236	0.009801	5.009801	10.009801	15.009801	20.009801	25.533935	50.777781	62.112933	49.179804	45.009578
237	0.877619	5.877619	10.877619	15.877619	20.877619	25.782375	50.249486	62.861078	50.034944	45.871545
238	1.463645	6.463645	11.463645	16.463645	21.463645	26.600592	50.688231	62.785946	50.608315	46.466370
239	1.578889	6.578889	11.578889	16.578889	21.578889	26.956571	51.548936	61.975811	50.307321	46.589770
240	1.185788	6.185788	11.185788	16.185788	21.185789	26.706399	51.820189	61.374837	49.461859	46.201615
241	0.410447	5.410447	10.410447	15.410447	20.410447	25.946755	51.197094	61.719405	49.076735	45.426440
242	0.497816	5.497816	10.497816	15.497816	20.497816	25.409381	50.383899	62.592391	49.677465	45.486840
243	1.246638	6.246638	11.246638	16.246638	21.246638	26.261005	50.360328	62.969516	50.515067	46.244016
244	1.594720	6.594720	11.594720	16.594720	21.594720	26.866117	51.154964	62.428462	50.661903	46.601491
245	1.429581	6.429581	11.429581	16.429581	21.429582	26.898725	51.805395	61.588266	49.983415	46.443843
246	0.803910	5.803910	10.803910	15.803910	20.803910	26.346150	51.570861	61.454902	49.237636	45.821388
247	0.081251	5.081251	10.081251	15.081251	20.081250	25.474348	50.710632	62.198209	49.376728	45.066492
248	0.941099	5.941099	10.941099	15.941099	20.941099	25.850693	50.229371	62.926707	50.240871	45.932860
249	1.498711	6.498711	11.498711	16.498711	21.498711	26.649333	50.722234	62.807811	50.804636	46.500168
250	1.574224	6.574224	11.574224	16.574224	21.574224	26.962914	51.578056	61.979131	50.486190	46.585141
251	1.142855	6.142855	11.142855	16.142855	21.142855	26.667532	51.795099	61.408567	49.634936	46.160032
252	0.343029	5.343029	10.343029	15.343029	20.343029	25.878319	51.129289	61.796796	49.265665	45.361290
253	0.568038	5.568038	10.568038	15.568038	20.568038	25.451614	50.335398	62.673575	49.883534	45.554530
254	1.297059	6.297059	11.297059	16.297059	21.297059	26.323648	50.373460	63.012587	50.720132	46.292472
255	1.609089	6.609089	11.609089	16.609089	21.609089	26.893533	51.195010	62.435067	50.851105	46.615068
256	1.403237	6.403237	11.403237	16.403237	21.403237	26.880024	51.808487	61.602545	50.158438	46.418145
257	0.745293	5.745293	10.745293	15.745293	20.745293	26.287788	51.517291	61.514243	49.418576	45.764677
258	0.153302	5.153302	10.153302	15.153302	20.153301	25.421136	50.644132	62.284708	49.578048	45.135601
259	1.003401	6.003401	11.003401	16.003401	21.003401	25.919706	50.212842	62.991488	50.450984	45.992648
260	1.531197	6.531197	11.531197	16.531197	21.531197	26.695607	50.757901	62.828627	51.004626	46.531036
261	1.566406	6.566406	11.566406	16.566406	21.566406	26.965822	51.604828	61.983331	50.668413	46.577116
262	1.097209	6.097209	11.097209	16.097209	21.097210	26.625523	51.766179	61.445135	49.811674	46.115679
263	0.274214	5.274214	10.274214	15.274214	20.274214	25.808861	51.060121	61.876441	49.458808	45.294881
264	0.637892	5.637892	10.637892	15.637892	20.637892	25.503970	50.289586	62.754743	50.093861	45.621542
265	1.345464	6.345464	11.345464	16.345464	21.345464	26.384757	50.389754	63.054375	50.929038	46.338529
266	1.620440	6.620440	11.620440	16.620440	21.620440	26.917799	51.234505	62.441419	51.043675	46.625292
267	1.373843	6.373843	11.373843	16.373843	21.373843	26.857880	51.807952	61.618912	50.336823	46.389215
268	0.684576	5.684576	10.684576	15.684576	20.684576	26.227004	51.460752	61.576463	49.603421	45.705896
